State,Year,Month,Day,Title 1,First Name 1,Last Name 1,Title 2,First Name 2,Last Name 2,Face Value,Specie Value
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,James,Potts,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Irwin,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,4.0,,John,Fromberger,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,Auguste,Delarue,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,5.0,,John,Little,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Philipton,Bolger,,,,500,12.5
6,1780,5,6.0,,Abigail,Giler,,,,500,12.5
6,1780,5,6.0,,Abigail,Giler,,,,500,12.5
6,1780,5,6.0,,John,Dickey,,,,500,12.5
6,1780,5,7.0,,David,Finie,,,,3000,75.0
6,1780,5,7.0,,David,Finnie,,,,3000,75.0
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,8.0,,James,John,,,,500,12.5
6,1780,5,9.0,,Chris,Ludwick,,,,3000,75.0
6,1780,5,9.0,,Chris,Ludwick,,,,3000,75.0
6,1780,5,9.0,,Michael,Boulke,,,,3000,75.0
6,1780,5,9.0,,Michael,Boulke,,,,3000,75.0
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,9.0,,James,Jabaz,,,,500,12.5
6,1780,5,10.0,,Arnold,Billig,,,,200,5.0
6,1780,5,10.0,,Arnold,Billig,,,,200,5.0
6,1780,5,10.0,,Arnold,Billig,,,,200,5.0
6,1780,5,10.0,,Arnold,Billig,,,,200,5.0
6,1780,5,10.0,,John,Corwell,,,,200,5.0
6,1780,5,10.0,,Gilliam,Cornell,,,,500,12.5
6,1780,5,10.0,,Gilliam,Cornell,,,,500,12.5
6,1780,5,10.0,,Gilliam,Cornell,,,,500,12.5
6,1780,5,10.0,,Gilliam,Cornell,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,Arnold,Balliy,,,,500,12.5
6,1780,5,10.0,,John,Cornell,,,,500,12.5
6,1780,5,10.0,,John,Cornell,,,,500,12.5
6,1780,5,10.0,,John,Cornell,,,,500,12.5
6,1780,5,10.0,,John,Cornell,,,,500,12.5
6,1780,5,10.0,,John,Cornell,,,,500,12.5
6,1780,5,10.0,,John,Debor,,,,400,10.0
6,1780,5,11.0,,Thomas,Shive,,,,200,5.0
6,1780,5,11.0,,Thomas,Shive,,,,400,10.0
6,1780,5,12.0,,Phillips,Bebrous,,,,200,5.0
6,1780,5,12.0,,Phillips,Bebrous,,,,200,5.0
6,1780,5,12.0,,Phillips,Bebrous,,,,200,5.0
6,1780,5,12.0,,Phillips,Bebrous,,,,200,5.0
6,1780,5,12.0,,Adam,Cooker,,,,200,5.0
6,1780,5,12.0,,Benjamin,Loxley,,,,200,5.0
6,1780,5,12.0,,Mary,King,,,,200,5.0
6,1780,5,12.0,,Mary,King,,,,200,5.0
6,1780,5,12.0,,James,Bigham,,,,200,5.0
6,1780,5,12.0,,John,McElroy,,,,200,5.0
6,1780,5,12.0,,Adam,Saul,,,,200,5.0
6,1780,5,12.0,,Adam,Saul,,,,200,5.0
6,1780,5,12.0,,James,Bingham,,,,600,15.0
6,1780,5,12.0,,John,Mill,,,,600,15.0
6,1780,5,12.0,,James,Blgham,,,,500,12.5
6,1780,5,12.0,,James,Blgham,,,,500,12.5
6,1780,5,12.0,,James,Blgham,,,,500,12.5
6,1780,5,12.0,,James,Blgham,,,,500,12.5
6,1780,5,12.0,,John,Marklirey,,,,500,12.5
6,1780,5,12.0,,John,Mill,,,,500,12.5
6,1780,5,12.0,,Andrew,Crawford,,,,500,12.5
6,1780,5,12.0,,Andrew,Crawford,,,,500,12.5
6,1780,5,12.0,,Andrew,Crawford,,,,500,12.5
6,1780,5,12.0,,Andrew,Crawford,,,,500,12.5
6,1780,5,12.0,,Adam,Shaffer,,,,400,10.0
6,1780,5,12.0,,Adam,Shaffer,,,,400,10.0
6,1780,5,12.0,,Adam,Shaffer,,,,400,10.0
6,1780,5,12.0,,Adam,Saul,,,,400,10.0
6,1780,5,12.0,,Adam,Saul,,,,400,10.0
6,1780,5,12.0,,Adam,Saul,,,,400,10.0
6,1780,5,12.0,,Adam,Saul,,,,400,10.0
6,1780,5,12.0,,Philip,Saul,,,,400,10.0
6,1780,5,13.0,,John,Ettris,,,,500,12.5
6,1780,5,13.0,,John,Ettris,,,,500,12.5
6,1780,5,13.0,,John,Ettris,,,,500,12.5
6,1780,5,13.0,,John,Ettris,,,,500,12.5
6,1780,5,13.0,,John,Ettris,,,,500,12.5
6,1780,5,13.0,,John,Ettris,,,,500,12.5
6,1780,5,14.0,,Isaac,DeCosta,,,,3000,75.0
6,1780,5,14.0,,Isaac,DeCosta,,,,3000,75.0
6,1780,5,14.0,,Isaac,DeCosta,,,,3000,75.0
6,1780,5,14.0,,Isaac,DeCosta,,,,3000,75.0
6,1780,5,16.0,,Thomas,Busling,,,,600,15.0
6,1780,5,16.0,,Francis,Holland,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,Thomas,Burling,,,,500,12.5
6,1780,5,16.0,,William,Jones,,,,500,12.5
6,1780,5,17.0,,Sarah,Shirrey,,,,500,12.5
6,1780,5,17.0,,John Jacob,Faish,,,,500,12.5
6,1780,5,17.0,,John Jacob,Faish,,,,500,12.5
6,1780,5,17.0,,John Jacob,Faish,,,,500,12.5
6,1780,5,17.0,,John Jacob,Faish,,,,400,10.0
6,1780,5,18.0,,Mary,Hopkinson,,,,3000,75.0
6,1780,5,18.0,,Mary,Hopkinson,,,,3000,75.0
6,1780,5,18.0,,Mary,Hopkinson,,,,3000,75.0
6,1780,5,18.0,,Mary,Hopkinson,,,,3000,75.0
6,1780,5,18.0,,Joseph,Rudd,,,,3000,75.0
6,1780,5,18.0,,Joseph,Rudd,,,,3000,75.0
6,1780,5,18.0,,Robert,Armstrong,,,,400,31.17778
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,18.0,,Jonathan,Potts,,,,500,12.5
6,1780,5,20.0,,Chris,Ellinger,,,,200,5.0
6,1780,5,21.0,,Peter,Riphaigne,,,,500,12.5
6,1780,5,21.0,,Peter,Riphaigne,,,,500,12.5
6,1780,5,21.0,,Peter,Riphaigne,,,,500,12.5
6,1780,5,21.0,,Peter,Riphaigne,,,,500,12.5
6,1780,5,21.0,,Peter,Riphaigne,,,,500,12.5
6,1780,5,21.0,,Peter,Riphaigne,,,,500,12.5
6,1780,5,21.0,,Peter,Riphaigne,,,,500,12.5
6,1780,5,22.0,,Joseph,Kershaw,,,,5000,125.0
6,1780,5,22.0,,Joseph,Kershaw,,,,5000,125.0
6,1780,5,22.0,,Joseph,Kershaw,,,,5000,125.0
6,1780,5,22.0,,Joseph,Kershaw,,,,5000,125.0
6,1780,5,22.0,,Joseph,Kershaw,,,,5000,125.0
6,1780,5,22.0,,William,Carlin,,,,3000,75.0
6,1780,5,22.0,,William,Carlin,,,,3000,75.0
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,John,Wood,,,,500,12.5
6,1780,5,22.0,,Matthew,Lane,,,,400,10.0
6,1780,5,22.0,,Matthew,Lane,,,,400,10.0
6,1780,5,22.0,,William,Scott,,,,400,10.0
6,1780,5,22.0,,Elias,Bondette,,,,400,10.0
6,1780,5,22.0,,Elias,Bondette,,,,400,10.0
6,1780,5,23.0,,Elias,Boudenott,,,,500,12.5
6,1780,5,24.0,,Gerardus,Clarkson,,,,3000,75.0
6,1780,5,24.0,,Gerardus,Clarkson,,,,3000,75.0
6,1780,5,24.0,,Gerardus,Clarkson,,,,3000,75.0
6,1780,5,24.0,,Gerardus,Clarkson,,,,3000,75.0
6,1780,5,24.0,,Joseph,Gilpin,,,,200,5.0
6,1780,5,26.0,,John,Soler,,,,200,5.0
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
6,1780,5,26.0,,John,Oliver,,,,500,12.5
